Time [s],UART
8.703730528,1
8.703734140,0
8.703737116,1
8.703738116,0
8.703739104,1
8.703742096,0
8.703743084,1
8.703746692,0
8.703749668,1
8.703751664,0
8.703752652,1
8.703753652,0
8.703755636,1
8.703759248,0
8.703765212,1
8.703766208,0
8.703768196,1
8.704554396,0
8.704555380,1
8.704556384,0
8.704557372,1
8.704559368,0
8.704561348,1
8.704562348,0
8.704563336,1
8.704566944,0
8.704567932,1
8.704568936,0
8.704570916,1
8.704571912,0
8.704572904,1
8.704574896,0
8.704575884,1
8.704579492,0
8.704581472,1
8.704584460,0
8.704585448,1
8.704587440,0
8.704588424,1
8.704592032,0
8.704593016,1
8.704594020,0
8.704595008,1
8.704597000,0
8.704598984,1
8.704599984,0
8.704600972,1
8.704604580,0
8.704605568,1
8.704606568,0
8.704607556,1
8.704608556,0
8.704610536,1
8.704612528,0
8.704613516,1
8.704617120,0
8.704618108,1
8.704619108,0
8.704623076,1
8.704625068,0
8.704626056,1
8.704629664,0
8.704631644,1
8.704634632,0
8.704635620,1
8.704637616,0
8.704638604,1
8.704642212,0
8.704643200,1
8.704644200,0
8.704645188,1
8.704647180,0
8.704649164,1
8.704650164,0
8.704651152,1
8.704654764,0
8.704655752,1
8.704656752,0
8.704660720,1
8.704662712,0
8.704663700,1
8.704667312,0
8.704671284,1
8.704675264,0
8.704676252,1
8.704679860,0
8.704680844,1
8.704681848,0
8.704682832,1
8.704686816,0
8.704688796,1
8.704692404,0
8.704693392,1
8.704695388,0
8.704696376,1
8.704698372,0
8.704699360,1
8.704700360,0
8.704701348,1
8.704727196,0
8.704728180,1
8.704729184,0
8.704730172,1
8.704732168,0
8.704733152,1
8.704734152,0
8.704736132,1
8.704739616,0
8.704744580,1
8.704746568,0
8.704748552,1
8.704752032,0
8.704754016,1
8.704757000,0
8.704757988,1
8.704758984,0
8.704760968,1
8.704764452,0
8.704765440,1
8.704766440,0
8.704769416,1
8.704771408,0
8.704773392,1
8.704776876,0
8.704777864,1
8.704780852,0
8.704781840,1
8.704783836,0
8.704785816,1
8.704789300,0
8.704790288,1
8.704792284,0
8.704794268,1
8.704796260,0
8.704798244,1
8.704801728,0
8.704803712,1
8.704805708,0
8.704806696,1
8.704808692,0
8.704810676,1
8.704814160,0
8.704816144,1
8.704818136,0
8.704819124,1
8.704821120,0
8.704823100,1
8.704826584,0
8.704828568,1
8.704830560,0
8.704831548,1
8.704833544,0
8.704835528,1
8.704839572,0
8.704842548,1
8.704844544,0
8.704845532,1
8.704846528,0
8.704848512,1
8.704875228,0
8.704876212,1
8.704877216,0
8.704878200,1
8.704880196,0
8.704881180,1
8.704882180,0
8.704884160,1
8.704887644,0
8.704892604,1
8.704894596,0
8.704896580,1
8.704900064,0
8.704902048,1
8.704905036,0
8.704906024,1
8.704907024,0
8.704909004,1
8.704912488,0
8.704913472,1
8.704914472,0
8.704917448,1
8.704919444,0
8.704921428,1
8.704924912,0
8.704926896,1
8.704928888,0
8.704929876,1
8.704931868,0
8.704933848,1
8.704937332,0
8.704939316,1
8.704941308,0
8.704942296,1
8.704944292,0
8.704946272,1
8.704949756,0
8.704953728,1
8.704956712,0
8.704958696,1
8.704962180,0
8.704967144,1
8.704969136,0
8.704971116,1
8.704974600,0
8.704975588,1
8.704978576,0
8.704979564,1
8.704981560,0
8.704983540,1
8.704987588,0
8.704990564,1
8.704992556,0
8.704993544,1
8.704994544,0
8.704996528,1
8.705023260,0
8.705024244,1
8.705025248,0
8.705026232,1
8.705028228,0
8.705029216,1
8.705030216,0
8.705032196,1
8.705035684,0
8.705040648,1
8.705042640,0
8.705044624,1
8.705048112,0
8.705050092,1
8.705053084,0
8.705054068,1
8.705055068,0
8.705057052,1
8.705060536,0
8.705061524,1
8.705062524,0
8.705065500,1
8.705067496,0
8.705069480,1
8.705072964,0
8.705073952,1
8.705074952,0
8.705075940,1
8.705076940,0
8.705077928,1
8.705079924,0
8.705081908,1
8.705085392,0
8.705087376,1
8.705089368,0
8.705090356,1
8.705092352,0
8.705094332,1
8.705097816,0
8.705102780,1
8.705104768,0
8.705106752,1
8.705110232,0
8.705114204,1
8.705117188,0
8.705119168,1
8.705122652,0
8.705126620,1
8.705129604,0
8.705131588,1
8.705135628,0
8.705136616,1
8.705137616,0
8.705138604,1
8.705141592,0
8.705142580,1
8.705143580,0
8.705144568,1
8.705148180,0
8.705149168,1
8.705150168,0
8.705151156,1
8.705153152,0
8.705157124,1
8.705160732,0
8.705162712,1
8.705163712,0
8.705164700,1
8.705165700,0
8.705169668,1
8.729957788,0
8.729959768,1
8.729961760,0
8.729964736,1
8.729965736,0
8.729966724,1
8.729970332,0
8.729972312,1
8.729974308,0
8.729977284,1
8.729978284,0
8.729979272,1
8.729982880,0
8.729985856,1
8.729986856,0
8.729987844,1
8.729988844,0
8.729989832,1
8.729990832,0
8.729991820,1
8.729995432,0
8.729998408,1
8.730000400,0
8.730001392,1
8.730002392,0
8.730004376,1
8.730007988,0
8.730013952,1
8.730014948,0
8.730016932,1
8.744743028,0
8.744744012,1
8.744745012,0
8.744746000,1
8.744747996,0
8.744751964,1
8.744755572,0
8.744757552,1
8.744758548,0
8.744759536,1
8.744760536,0
8.744764504,1
8.746606456,0
8.746607440,1
8.746608444,0
8.746609428,1
8.746611424,0
8.746612412,1
8.746614408,0
8.746615392,1
8.746619000,0
8.746619988,1
8.746620988,0
8.746621976,1
8.746622976,0
8.746624956,1
8.746626952,0
8.746627940,1
8.746631548,0
8.746632536,1
8.746633540,0
8.746637508,1
8.746639500,0
8.746640488,1
8.746644100,0
8.746646084,1
8.746649072,0
8.746650060,1
8.746652052,0
8.746653040,1
8.746656652,0
8.746657636,1
8.746658640,0
8.746659628,1
8.746663612,0
8.746665592,1
8.746690396,0
8.746695360,1
8.746697356,0
8.746699340,1
8.746702828,0
8.746704812,1
8.746707804,0
8.746708792,1
8.746709792,0
8.746711776,1
8.746715264,0
8.746716252,1
8.746718248,0
8.746720228,1
8.746722224,0
8.746724208,1
8.746727696,0
8.746728684,1
8.746731672,0
8.746732660,1
8.746734656,0
8.746736636,1
8.746740120,0
8.746741108,1
8.746743104,0
8.746745088,1
8.746747084,0
8.746749068,1
8.746752556,0
8.746754540,1
8.746756536,0
8.746757524,1
8.746759520,0
8.746761504,1
8.746764992,0
8.746766976,1
8.746767976,0
8.746769960,1
8.746771956,0
8.746773940,1
8.746777432,0
8.746778420,1
8.746781408,0
8.746782396,1
8.746784392,0
8.746786376,1
8.746790420,0
8.746791408,1
8.746792408,0
8.746793396,1
8.746795392,0
8.746799368,1
8.746802976,0
8.746804960,1
8.746805956,0
8.746806944,1
8.746807944,0
8.746811916,1
8.746817764,0
8.746822732,1
8.746823732,0
8.746824724,1
8.746825720,0
8.746826712,1
8.746830320,0
8.746831308,1
8.746832312,0
8.746833300,1
8.746834300,0
8.746837276,1
8.746838276,0
8.746839268,1
8.746842876,0
8.746843864,1
8.746844864,0
8.746849832,1
8.746850832,0
8.746851824,1
8.746855432,0
8.746856420,1
8.746858416,0
8.746859404,1
8.746860404,0
8.746862388,1
8.746863388,0
8.746864376,1
8.746867988,0
8.746869972,1
8.746872960,0
8.746873952,1
8.746874952,0
8.746876932,1
8.746880544,0
8.746885516,1
8.746888504,0
8.746889492,1
8.746893104,0
8.746894092,1
8.746898080,0
8.746899068,1
8.746901064,0
8.746902052,1
8.746905664,0
8.746906652,1
8.746908648,0
8.746910632,1
8.746913620,0
8.746914608,1
8.746918220,0
8.746924188,1
8.746925188,0
8.746927172,1
8.746930784,0
8.746931776,1
8.746933768,0
8.746934760,1
8.746936752,0
8.746937740,1
8.746938740,0
8.746939732,1
8.747077592,0
8.747079576,1
8.747080576,0
8.747082560,1
8.747084556,0
8.747086540,1
8.747091084,0
8.747094060,1
8.747096056,0
8.747097048,1
8.747098048,0
8.747100028,1
8.747103640,0
8.747109600,1
8.747110596,0
8.747112580,1
8.747250980,0
8.747251964,1
8.747252964,0
8.747255940,1
8.747257932,0
8.747259916,1
8.747263400,0
8.747267372,1
8.747270360,0
8.747272344,1
8.747276888,0
8.747279864,1
8.747281860,0
8.747282852,1
8.747283848,0
8.747285832,1
8.747289444,0
8.747295404,1
8.747296400,0
8.747298384,1
8.747436328,0
8.747437316,1
8.747439312,0
8.747441292,1
8.747443284,0
8.747445264,1
8.747449808,0
8.747452780,1
8.747454772,0
8.747455760,1
8.747456760,0
8.747458740,1
8.747462348,0
8.747468304,1
8.747469300,0
8.747471284,1
8.747609228,0
8.747613192,1
8.747616184,0
8.747618164,1
8.747622708,0
8.747625684,1
8.747627676,0
8.747628664,1
8.747629664,0
8.747631648,1
8.747635256,0
8.747641212,1
8.747642212,0
8.747644196,1
8.747782516,0
8.747785488,1
8.747786488,0
8.747787476,1
8.747789472,0
8.747791452,1
8.747794936,0
8.747795924,1
8.747796924,0
8.747799900,1
8.747801892,0
8.747803876,1
8.747808416,0
8.747811392,1
8.747813388,0
8.747814376,1
8.747815376,0
8.747817360,1
8.747820968,0
8.747826924,1
8.747827920,0
8.747829904,1
8.747967804,0
8.747970776,1
8.747971780,0
8.747972764,1
8.747974760,0
8.747976744,1
8.747981284,0
8.747984260,1
8.747986252,0
8.747987240,1
8.747988240,0
8.747990220,1
8.747993832,0
8.747999792,1
8.748000792,0
8.748002776,1
8.748141104,0
8.748143080,1
8.748144084,0
8.748146064,1
8.748148056,0
8.748150036,1
8.748153516,0
8.748158476,1
8.748160464,0
8.748162444,1
8.748166984,0
8.748169960,1
8.748171952,0
8.748172940,1
8.748173940,0
8.748175920,1
8.748179528,0
8.748185488,1
8.748186484,0
8.748188472,1
8.748326876,0
8.748327860,1
8.748328864,0
8.748331840,1
8.748333836,0
8.748335816,1
8.748339304,0
8.748344272,1
8.748346264,0
8.748348248,1
8.748352792,0
8.748355768,1
8.748357764,0
8.748358752,1
8.748359752,0
8.748361736,1
8.748365348,0
8.748371312,1
8.748372312,0
8.748374296,1
8.748512268,0
8.748514248,1
8.748516244,0
8.748517228,1
8.748519228,0
8.748521208,1
8.748525756,0
8.748528732,1
8.748530724,0
8.748531712,1
8.748532712,0
8.748534696,1
8.748538304,0
8.748544264,1
8.748545264,0
8.748547248,1
8.748685644,0
8.748688616,1
8.748689616,0
8.748690604,1
8.748692600,0
8.748694576,1
8.748698064,0
8.748701040,1
8.748702036,0
8.748703028,1
8.748705020,0
8.748707000,1
8.748711544,0
8.748714516,1
8.748716512,0
8.748717500,1
8.748718500,0
8.748720480,1
8.748724084,0
8.748730040,1
8.748731036,0
8.748733020,1
8.748739116,0
8.748740104,1
8.748741104,0
8.748742092,1
8.748745080,0
8.748746068,1
8.748747068,0
8.748748056,1
8.748751668,0
8.748752652,1
8.748753656,0
8.748754644,1
8.748756636,0
8.748760608,1
8.748764216,0
8.748766200,1
8.748767200,0
8.748768188,1
8.748769188,0
8.748773160,1
8.748779068,0
8.748784032,1
8.748785032,0
8.748786020,1
8.748787020,0
8.748788008,1
8.748791620,0
8.748792608,1
8.748793608,0
8.748794596,1
8.748795596,0
8.748798572,1
8.748799572,0
8.748800560,1
8.748804168,0
8.748805156,1
8.748806156,0
8.748811124,1
8.748812120,0
8.748813112,1
8.748816720,0
8.748817712,1
8.748819704,0
8.748820692,1
8.748821692,0
8.748823676,1
8.748824676,0
8.748825664,1
8.748829272,0
8.748831256,1
8.748834244,0
8.748835236,1
8.748836236,0
8.748838220,1
8.748841832,0
8.748843816,1
8.748845808,0
8.748846796,1
8.748849788,0
8.748850776,1
8.748854384,0
8.748855372,1
8.748856372,0
8.748860340,1
8.748862336,0
8.748863324,1
8.748866932,0
8.748869904,1
8.748871900,0
8.748872888,1
8.748874880,0
8.748875868,1
8.748879476,0
8.748885432,1
8.748886432,0
8.748888416,1
8.748892024,0
8.748893008,1
8.748895004,0
8.748895992,1
8.748897984,0
8.748898972,1
8.748899968,0
8.748900960,1
8.748930720,0
8.748931704,1
8.748932708,0
8.748935680,1
8.748937676,0
8.748939660,1
8.748943140,0
8.748945120,1
8.748948108,0
8.748949096,1
8.748950096,0
8.748952076,1
8.748955560,0
8.748960520,1
8.748962512,0
8.748964496,1
8.748967976,0
8.748968964,1
8.748970956,0
8.748972936,1
8.748974928,0
8.748976912,1
8.748980396,0
8.748983368,1
8.748984368,0
8.748985356,1
8.748987348,0
8.748989328,1
8.748992812,0
8.748995784,1
8.748996784,0
8.748997772,1
8.748999764,0
8.749001748,1
8.749005232,0
8.749007212,1
8.749009204,0
8.749010192,1
8.749012184,0
8.749014164,1
8.749017648,0
8.749018636,1
8.749020628,0
8.749022608,1
8.749024604,0
8.749026584,1
8.749030624,0
8.749033600,1
8.749035592,0
8.749036576,1
8.749037576,0
8.749039560,1
8.749043164,0
8.749049116,1
8.749050112,0
8.749052096,1
8.749080504,0
8.749085456,1
8.749087448,0
8.749089428,1
8.749092904,0
8.749094884,1
8.749097868,0
8.749098856,1
8.749099852,0
8.749101832,1
8.749105312,0
8.749108280,1
8.749109280,0
8.749110268,1
8.749112260,0
8.749114240,1
8.749117724,0
8.749118708,1
8.749121692,0
8.749122680,1
8.749124672,0
8.749126656,1
8.749130136,0
8.749135096,1
8.749137088,0
8.749139072,1
8.749142552,0
8.749143540,1
8.749144540,0
8.749147516,1
8.749149508,0
8.749151492,1
8.749154972,0
8.749155960,1
8.749156960,0
8.749159936,1
8.749161928,0
8.749163912,1
8.749167396,0
8.749169376,1
8.749170372,0
8.749172356,1
8.749174348,0
8.749176332,1
8.749180372,0
8.749183348,1
8.749185340,0
8.749186328,1
8.749187328,0
8.749189312,1
8.749192920,0
8.749198880,1
8.749199880,0
8.749201864,1
8.749229396,0
8.749234360,1
8.749236356,0
8.749238340,1
8.749241828,0
8.749243808,1
8.749246800,0
8.749247788,1
8.749248788,0
8.749250768,1
8.749254252,0
8.749256236,1
8.749257236,0
8.749259216,1
8.749261208,0
8.749263192,1
8.749266676,0
8.749270648,1
8.749273636,0
8.749275620,1
8.749279104,0
8.749283076,1
8.749286064,0
8.749288044,1
8.749291532,0
8.749293512,1
8.749295508,0
8.749296496,1
8.749298488,0
8.749300472,1
8.749303956,0
8.749308920,1
8.749310912,0
8.749312896,1
8.749316380,0
8.749317368,1
8.749319364,0
8.749321348,1
8.749323340,0
8.749325324,1
8.749329372,0
8.749332348,1
8.749334344,0
8.749335332,1
8.749336332,0
8.749338316,1
8.749341928,0
8.749347888,1
8.749348884,0
8.749350868,1
8.749379332,0
8.749384292,1
8.749386288,0
8.749388268,1
8.749391756,0
8.749393740,1
8.749396728,0
8.749397716,1
8.749398716,0
8.749400700,1
8.749404188,0
8.749406168,1
8.749407168,0
8.749409152,1
8.749411148,0
8.749413128,1
8.749416616,0
8.749420588,1
8.749423572,0
8.749425556,1
8.749429040,0
8.749430028,1
8.749433016,0
8.749434004,1
8.749435996,0
8.749437980,1
8.749441468,0
8.749442456,1
8.749443456,0
8.749444444,1
8.749445444,0
8.749446432,1
8.749448428,0
8.749450412,1
8.749453896,0
8.749455880,1
8.749457872,0
8.749458860,1
8.749460856,0
8.749462840,1
8.749466324,0
8.749471288,1
8.749473280,0
8.749475264,1
8.749479308,0
8.749482284,1
8.749484280,0
8.749485268,1
8.749486268,0
8.749488252,1
8.749491864,0
8.749497824,1
8.749498820,0
8.749500804,1
8.749529272,0
8.749534236,1
8.749536232,0
8.749538216,1
8.749541696,0
8.749543680,1
8.749546672,0
8.749547660,1
8.749548660,0
8.749550640,1
8.749554128,0
8.749556108,1
8.749557112,0
8.749559092,1
8.749561088,0
8.749563072,1
8.749566556,0
8.749567544,1
8.749570532,0
8.749571520,1
8.749573512,0
8.749575496,1
8.749578980,0
8.749581956,1
8.749582952,0
8.749583944,1
8.749585936,0
8.749587920,1
8.749591404,0
8.749592388,1
8.749595376,0
8.749596364,1
8.749598360,0
8.749600340,1
8.749603824,0
8.749605804,1
8.749606804,0
8.749608784,1
8.749610776,0
8.749612760,1
8.749616244,0
8.749618224,1
8.749620216,0
8.749621204,1
8.749623200,0
8.749625180,1
8.749629220,0
8.749632196,1
8.749634192,0
8.749635180,1
8.749636180,0
8.749638160,1
8.749641768,0
8.749647728,1
8.749648724,0
8.749650708,1
8.749679152,0
8.749684112,1
8.749686104,0
8.749688084,1
8.749691568,0
8.749693548,1
8.749696532,0
8.749697520,1
8.749698520,0
8.749700500,1
8.749703980,0
8.749705960,1
8.749706960,0
8.749708940,1
8.749710932,0
8.749712916,1
8.749716400,0
8.749717388,1
8.749719384,0
8.749721364,1
8.749723360,0
8.749725340,1
8.749728828,0
8.749732800,1
8.749735788,0
8.749737772,1
8.749741256,0
8.749743240,1
8.749744240,0
8.749746220,1
8.749748212,0
8.749750196,1
8.749753676,0
8.749756648,1
8.749757648,0
8.749758636,1
8.749760632,0
8.749762612,1
8.749766096,0
8.749771060,1
8.749773052,0
8.749775036,1
8.749779080,0
8.749782056,1
8.749784048,0
8.749785040,1
8.749786036,0
8.749788020,1
8.749791628,0
8.749797588,1
8.749798584,0
8.749800568,1
8.749828088,0
8.749833048,1
8.749835040,0
8.749837020,1
8.749840504,0
8.749842484,1
8.749845468,0
8.749846452,1
8.749847452,0
8.749849428,1
8.749852908,0
8.749853896,1
8.749854896,0
8.749857868,1
8.749859860,0
8.749861840,1
8.749865320,0
8.749869284,1
8.749872268,0
8.749874248,1
8.749877728,0
8.749879712,1
8.749881704,0
8.749882688,1
8.749884684,0
8.749886664,1
8.749890148,0
8.749895112,1
8.749897100,0
8.749899084,1
8.749902568,0
8.749903556,1
8.749905548,0
8.749907528,1
8.749909520,0
8.749911504,1
8.749914988,0
8.749919948,1
8.749921940,0
8.749923924,1
8.749927968,0
8.749930944,1
8.749932936,0
8.749933924,1
8.749934920,0
8.749936904,1
8.749940512,0
8.749946468,1
8.749947468,0
8.749949448,1
8.749976972,0
8.749981932,1
8.749983928,0
8.749985912,1
8.749989396,0
8.749991376,1
8.749994364,0
8.749995352,1
8.749996352,0
8.749998332,1
8.750001816,0
8.750002800,1
8.750003800,0
8.750006776,1
8.750008768,0
8.750010752,1
8.750014236,0
8.750015224,1
8.750018212,0
8.750019200,1
8.750021196,0
8.750023176,1
8.750026660,0
8.750027648,1
8.750028648,0
8.750030628,1
8.750033616,0
8.750035600,1
8.750039088,0
8.750040076,1
8.750041076,0
8.750043056,1
8.750046044,0
8.750048024,1
8.750051508,0
8.750053488,1
8.750055480,0
8.750056468,1
8.750058460,0
8.750060440,1
8.750063928,0
8.750065908,1
8.750067900,0
8.750068888,1
8.750070884,0
8.750072864,1
8.750076908,0
8.750079884,1
8.750081876,0
8.750082864,1
8.750083864,0
8.750085844,1
8.750089456,0
8.750095408,1
8.750096408,0
8.750098392,1
8.750126840,0
8.750131800,1
8.750133792,0
8.750135772,1
8.750139256,0
8.750141236,1
8.750144220,0
8.750145208,1
8.750146208,0
8.750148188,1
8.750151668,0
8.750152656,1
8.750153656,0
8.750156628,1
8.750158620,0
8.750160600,1
8.750164084,0
8.750166064,1
8.750168056,0
8.750169044,1
8.750171036,0
8.750173016,1
8.750176500,0
8.750178480,1
8.750180472,0
8.750181456,1
8.750183452,0
8.750185432,1
8.750188912,0
8.750190892,1
8.750191888,0
8.750193868,1
8.750195860,0
8.750197840,1
8.750201320,0
8.750203300,1
8.750205292,0
8.750206280,1
8.750208276,0
8.750210256,1
8.750213740,0
8.750215720,1
8.750217712,0
8.750218704,1
8.750220696,0
8.750222680,1
8.750226720,0
8.750229696,1
8.750231688,0
8.750232676,1
8.750233672,0
8.750235656,1
8.750239264,0
8.750245216,1
8.750246216,0
8.750248200,1
8.750275712,0
8.750280676,1
8.750282668,0
8.750284648,1
8.750288136,0
8.750290116,1
8.750293104,0
8.750294092,1
8.750295092,0
8.750297076,1
8.750300560,0
8.750301544,1
8.750302548,0
8.750305524,1
8.750307520,0
8.750309500,1
8.750312988,0
8.750313976,1
8.750314976,0
8.750317952,1
8.750319948,0
8.750321932,1
8.750325420,0
8.750326408,1
8.750327408,0
8.750329392,1
8.750332384,0
8.750334364,1
8.750337848,0
8.750338836,1
8.750341824,0
8.750342812,1
8.750344808,0
8.750346788,1
8.750350276,0
8.750351260,1
8.750352260,0
8.750355236,1
8.750357232,0
8.750359216,1
8.750362700,0
8.750366672,1
8.750369660,0
8.750371644,1
8.750375688,0
8.750378664,1
8.750380660,0
8.750381648,1
8.750382648,0
8.750384632,1
8.750388240,0
8.750394196,1
8.750395196,0
8.750397176,1
8.750403144,0
8.750404132,1
8.750405136,0
8.750406124,1
8.750409112,0
8.750410100,1
8.750411096,0
8.750412084,1
8.750415696,0
8.750416684,1
8.750417684,0
8.750418672,1
8.750420664,0
8.750424636,1
8.750428244,0
8.750430228,1
8.750431224,0
8.750432216,1
8.750433216,0
8.750437188,1
8.811804528,0
8.811805516,1
8.811807512,0
8.811809492,1
8.811810492,0
8.811811480,1
8.811812480,0
8.811813468,1
8.811817080,0
8.811818064,1
8.811819068,0
8.811820056,1
8.811821056,0
8.811823036,1
8.811825032,0
8.811826016,1
8.811829628,0
8.811831608,1
8.811834596,0
8.811835588,1
8.811837580,0
8.811838568,1
8.811842180,0
8.811845152,1
8.811846152,0
8.811848136,1
8.811850128,0
8.811851116,1
8.811854724,0
8.811855712,1
8.811856712,0
8.811858692,1
8.811859692,0
8.811860680,1
8.811862676,0
8.811863664,1
8.811867272,0
8.811869252,1
8.811872240,0
8.811873228,1
8.811875224,0
8.811876212,1
8.811879820,0
8.811880808,1
8.811883796,0
8.811885776,1
8.811887772,0
8.811888760,1
8.813460168,0
8.813461152,1
8.813462156,0
8.813463140,1
8.813467128,0
8.813469108,1
8.813477376,0
8.813478364,1
8.813479364,0
8.813482340,1
8.813484336,0
8.813486320,1
8.813490864,0
8.813491852,1
8.813492852,0
8.813493840,1
8.813495832,0
8.813499804,1
8.813503412,0
8.813505396,1
8.813506396,0
8.813507384,1
8.813508384,0
8.813512356,1
8.849316500,0
8.849317484,1
8.849320472,0
8.849321456,1
8.849322460,0
8.849323444,1
8.849324444,0
8.849325432,1
8.849329044,0
8.849330032,1
8.849331032,0
8.849335004,1
8.849337000,0
8.849337988,1
8.849341600,0
8.849342588,1
8.849343588,0
8.849345572,1
8.849346572,0
8.849347564,1
8.849349556,0
8.849350548,1
8.849354160,0
8.849357140,1
8.849358136,0
8.849359128,1
8.849362120,0
8.849363108,1
8.849366720,0
8.849369696,1
8.849371688,0
8.849372680,1
8.849373676,0
8.849375664,1
8.849379272,0
8.849385240,1
8.849386240,0
8.849388224,1
10.380152248,0
10.380153232,1
10.380155228,0
10.380157208,1
10.380158208,0
10.380159196,1
10.380160196,0
10.380161184,1
10.380164792,0
10.380165780,1
10.380166780,0
10.380170748,1
10.380172740,0
10.380173728,1
10.380177336,0
10.380178324,1
10.380179324,0
10.380180312,1
10.380182304,0
10.380183292,1
10.380185284,0
10.380186272,1
10.380189876,0
10.380194836,1
10.380197824,0
10.380198812,1
10.380202420,0
10.380205392,1
10.380207388,0
10.380208376,1
10.380210368,0
10.380211356,1
10.380214964,0
10.380215952,1
10.380216952,0
10.380217936,1
10.380218936,0
10.380220920,1
10.380222912,0
10.380223904,1
10.473903972,0
10.473904956,1
10.473905964,0
10.473906948,1
10.473910932,0
10.473912912,1
10.473921372,0
10.473926332,1
